label,text;
kaget,takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam — filsuf stoa.;
"marah,""setiap kali kamu akan menyalahkan seseorang, tanyakan pada dirimu sendiri pertanyaan berikut: kesalahan apakah yang paling mirip dengan apa yang akan saya kritik ini. pesan marcus aurelius.""";
"netral,""terimalah hal-hal yang tak bisa diubah takdirmu, dan cintailah orang-orang yang takdir bawa padamu, tapi lakukanlah dengan sepenuh hati. pesan marcus aurelius.""";
"marah,""kata-kata bijak marcus aurelius: hiduplah dengan kebenaran dan keadilan, toleran terhadap mereka yang tidak benar atau tidak adil. demikian pesan sang filsuf.""";
"netral,""seperti kata marcus aurelius: tanggung jawab kepemimpinan adalah bekerja dengan cerdas dengan apa yang diberikan, dan jangan membuang waktu memimpikan dunia orang-orang yang sempurna dan pilihan yang sempurna — marcus aurelius, meditations""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok — filsuf stoa. — marcus aurelius, meditations""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. pesan marcus aurelius.""";
"takut,""marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — marcus aurelius, meditations. pesan marcus aurelius.""";
"sedih,""jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya — filsuf stoa — marcus aurelius""";
"kaget,""hiduplah dengan bijak: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga""";
senang,tidak ada harmoni yang lebih besar — marcus aurelius;
"sedih,""hiduplah dengan bijak: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya — marcus aurelius, meditations""";
"takut,""kata marcus aurelius: kata-kata bijak marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"cape,""marcus aurelius mengingatkan: kamu memiliki kekuasaan atas pikiranmu - bukan atas kejadian di luar. sadarilah ini, dan kamu akan menemukan kekuatan""";
"marah,""hiduplah dengan bijak: hiduplah dengan kebenaran dan keadilan, toleran terhadap mereka yang tidak benar atau tidak adil. demikian pesan sang filsuf.""";
"sedih,""kata marcus aurelius: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam""";
"marah,""renungkan: setiap kali seseorang melakukan kesalahan terhadapmu, segera pertimbangkan apa pemikiran tentang yang baik atau jahat yang mereka miliki dalam melakukannya. karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah""";
senang,marcus aurelius berkata: renungkanlah keindahan hidup;
"netral,""tidak ada tindakan sembarangan, tidak ada yang tidak didasarkan pada prinsip-prinsip mendasar — marcus aurelius, meditations""";
"takut,""marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. itulah nasihat marcus aurelius""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok — filsuf stoa.. demikian pesan sang filsuf — marcus aurelius""";
cape,lihatlah ke dalam dirimu; ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat — filsuf stoa.
"jijik,""marcus aurelius berkata: hiduplah dengan bijak: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan — marcus aurelius, meditations""";
netral,renungkan: selalu ada opsi untuk tidak memiliki pendapat. tidak pernah ada kebutuhan untuk terlalu terbawa-bawa atau meresahkan jiwamu tentang hal-hal yang tidak bisa kamu kendalikan. hal-hal ini tidak meminta untuk dinilai olehmu. biarkanlah saja;
"marah,""setiap kali kamu akan menyalahkan seseorang, tanyakan pada dirimu sendiri pertanyaan berikut: kesalahan apakah yang paling mirip dengan apa yang akan saya kritik ini. itulah nasihat marcus aurelius.""";
"senang,""berilah dirimu waktu untuk belajar sesuatu yang baik, dan berhentilah berkeliaran kesana-kemari — marcus aurelius. demikian pesan sang filsuf.""";
"jijik,""kata marcus aurelius: ini adalah tanda kesempurnaan karakter - menghabiskan setiap hari seolah-olah itu hari terakhirmu, tanpa kebingungan, kemalasan, atau pura-pura. demikian pesan sang filsuf.""";
"jijik,""seperti kata marcus aurelius: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan""";
"cape,""hiduplah dengan bijak: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan — marcus aurelius""";
"takut,""kata-kata bijak marcus aurelius: hiduplah dengan bijak: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"jijik,""jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan. pesan marcus aurelius — marcus aurelius""";
"senang,""kata marcus aurelius: renungkanlah keindahan hidup — marcus aurelius, meditations""";
"cape,""kamu memiliki kekuasaan atas pikiranmu - bukan atas kejadian di luar. sadarilah ini, dan kamu akan menemukan kekuatan — marcus aurelius, meditations — marcus aurelius""";
"sedih,""cobalah berdoa dengan cara yang berbeda, dan lihatlah apa yang terjadi: alih-alih meminta 'cara untuk tidur dengannya,' cobalah meminta 'cara untuk berhenti menginginkannya.' alih-alih 'cara untuk menghilangkan dia,' cobalah meminta 'cara untuk tidak merindukan kehancurannya.' alih-alih 'cara untuk tidak kehilangan anakku,' cobalah meminta 'cara untuk kehilangan ketakutan saya akan hal itu.'. itulah nasihat marcus aurelius — marcus aurelius""";
"takut,""kata-kata bijak marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — filsuf stoa.""";
"jijik,""kata marcus aurelius: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — marcus aurelius, meditations. itulah nasihat marcus aurelius.""";
senang,kebahagiaan hidupmu bergantung pada kualitas pikiranmu. itulah nasihat marcus aurelius.. demikian pesan sang filsuf.;
"sedih,""marcus aurelius berkata: marcus aurelius berkata: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"cape,""kamu memiliki kekuasaan atas pikiranmu - bukan atas kejadian di luar. sadarilah ini, dan kamu akan menemukan kekuatan — filsuf stoa.""";
kaget,kata marcus aurelius: dapatkah proses penting terjadi tanpa sesuatu yang berubah;
senang,hidup bahagia memerlukan sedikit saja; semuanya ada di dalam dirimu dalam cara berpikirmu — marcus aurelius
"sedih,""kata marcus aurelius: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati. demikian pesan sang filsuf.""";
"marah,""kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli. itulah nasihat marcus aurelius.. demikian pesan sang filsuf.""";
"jijik,""kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu — marcus aurelius""";
"netral,""pahami akhirnya bahwa kamu memiliki sesuatu di dalam dirimu yang lebih kuat dan ilahi daripada yang menyebabkan gairah tubuh dan menarikmu seperti boneka semata. pikiran apa sekarang yang menduduki pikiran saya? bukan kah takut, curiga, keinginan, atau sesuatu seperti itu — marcus aurelius""";
"kaget,""peringatan marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga. demikian pesan sang filsuf""";
"jijik,""kata marcus aurelius: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu — marcus aurelius""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup sebuah pelajaran berharga""";
senang,aturan pertama adalah menjaga semangat yang tenang. kedua adalah menghadapi hal-hal sebagaimana adanya dan mengenalinya untuk apa adanya. itulah nasihat marcus aurelius.;
kaget,kata-kata bijak marcus aurelius: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam — marcus aurelius;
netral,setiap organisme hidup mencapai kesempurnaan ketika mengikuti jalur yang benar untuk sifatnya sendiri — filsuf stoa.. demikian pesan sang filsuf.;
"netral,""marcus aurelius mengingatkan: jika kamu tertekan oleh sesuatu yang eksternal, rasa sakitnya bukan karena hal itu sendiri, tetapi karena penilaianmu terhadapnya";" dan ini dapat kamu batalkan kapan saja. demikian pesan sang filsuf."""
"takut,""hiduplah dengan bijak: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — marcus aurelius, meditations""";
"sedih,""marcus aurelius berkata: hiduplah dengan bijak: cobalah berdoa dengan cara yang berbeda, dan lihatlah apa yang terjadi: alih-alih meminta 'cara untuk tidur dengannya,' cobalah meminta 'cara untuk berhenti menginginkannya.' alih-alih 'cara untuk menghilangkan dia,' cobalah meminta 'cara untuk tidak merindukan kehancurannya.' alih-alih 'cara untuk tidak kehilangan anakku,' cobalah meminta 'cara untuk kehilangan ketakutan saya akan hal itu.'""";
"kaget,""marcus aurelius berkata: marcus aurelius berkata: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga""";
marah,balas dendam terbaik adalah menjadi tidak seperti orang yang melakukan kejahatan. itulah nasihat marcus aurelius.;
"takut,""seperti kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. pesan marcus aurelius.""";
"takut,""kata marcus aurelius: kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"cape,""renungkan: terimalah tanpa kesombongan, lepaskan tanpa perjuangan — marcus aurelius""";
kaget,takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam. itulah nasihat marcus aurelius — marcus aurelius;
netral,hari-harimu dihitung — marcus aurelius;
"sedih,""dalam meditations, marcus aurelius menulis: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok — marcus aurelius, meditations — marcus aurelius""";
"marah,""dalam meditations, marcus aurelius menulis: seringkali ketidakadilan terletak pada apa yang tidak kamu lakukan, bukan hanya pada apa yang kamu lakukan""";
"takut,""seperti kata marcus aurelius: kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"netral,""jika itu tidak benar, jangan lakukan";" jika itu tidak benar, jangan katakan sebuah pelajaran berharga."""
"marah,""pertahankan daftar di hadapan pikiranmu tentang mereka yang terbakar kemarahan dan kekecewaan terhadap sesuatu, bahkan yang paling terkenal karena kesuksesan, kemalangan, perbuatan jahat, atau prestasi istimewa apa pun. pesan marcus aurelius. — marcus aurelius, meditations""";
"kaget,""seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — marcus aurelius — marcus aurelius""";
"cape,""[aku belajar] membaca dengan tekun";" tidak puas dengan pengetahuan yang ringan dan dangkal, dan tidak cepat setuju dengan hal-hal yang umum dibicarakan sebuah pelajaran berharga"""
"takut,""marcus aurelius berkata: marcus aurelius berkata: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"marah,""kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli sebuah pelajaran berharga.""";
"takut,""seperti kata marcus aurelius: hiduplah dengan bijak: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok — filsuf stoa""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. pesan marcus aurelius — marcus aurelius""";
"sedih,""renungkan: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya""";
"takut,""dalam meditations, marcus aurelius menulis: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. pesan marcus aurelius.""";
"cape,""dalam meditations, marcus aurelius menulis: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan""";
netral,kata-kata bijak marcus aurelius: kita hidup hanya sekarang. segalanya lainnya entah sudah berlalu atau belum diketahui;
"marah,""karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah — marcus aurelius""";
"senang,""hiduplah dengan bijak: mencintai hanya apa yang terjadi, apa yang sudah ditentukan. tidak ada harmoni yang lebih besar""";
"jijik,""jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. pesan marcus aurelius.. demikian pesan sang filsuf — marcus aurelius""";
"netral,""dalam meditations, marcus aurelius menulis: aku belajar membaca dengan teliti dan tidak puas dengan pemahaman kasar tentang keseluruhan, dan tidak segera setuju dengan mereka yang banyak bicara tentang sesuatu""";
"marah,""apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu""";
"marah,""seberapa banyak waktu yang dia dapatkan yang tidak memandang kemarahan dan ketidaksenangan tentang sesuatu, karena itu sama sekali tidak peduli. pesan marcus aurelius. — marcus aurelius, meditations""";
"jijik,""marcus aurelius berkata: dalam meditations, marcus aurelius menulis: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu""";
"sedih,""seperti kata marcus aurelius: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya — marcus aurelius""";
netral,jiwa menjadi terwarnai oleh warna pikiranmu — filsuf stoa.;
"netral,""lihatlah bintang-bintang, dan bayangkan dirimu berlari bersama mereka. pesan marcus aurelius.""";
"senang,""kata-kata bijak marcus aurelius: jangan bertindak seolah-olah kamu akan hidup sepuluh ribu tahun. kematian menggantung di atasmu. selama kamu hidup, selama itu dalam kekuasaanmu, berbuatlah baik""";
"sedih,""pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. pesan marcus aurelius.. demikian pesan sang filsuf — marcus aurelius""";
"jijik,""marcus aurelius mengingatkan: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan""";
"sedih,""cobalah berdoa dengan cara yang berbeda, dan lihatlah apa yang terjadi: alih-alih meminta 'cara untuk tidur dengannya,' cobalah meminta 'cara untuk berhenti menginginkannya.' alih-alih 'cara untuk menghilangkan dia,' cobalah meminta 'cara untuk tidak merindukan kehancurannya.' alih-alih 'cara untuk tidak kehilangan anakku,' cobalah meminta 'cara untuk kehilangan ketakutan saya akan hal itu.' — marcus aurelius""";
senang,kata marcus aurelius: renungkanlah keindahan hidup;
"jijik,""jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan. pesan marcus aurelius""";
"senang,""gali dalam dirimu, karena ada sumber kebaikan yang selalu siap mengalir jika kamu terus menggali. pesan marcus aurelius.""";
"kaget,""seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — filsuf stoa.. demikian pesan sang filsuf.""";
"cape,""seperti kata marcus aurelius: terimalah tanpa kesombongan, lepaskan tanpa perjuangan — marcus aurelius, meditations — marcus aurelius""";
kaget,marcus aurelius berkata: marcus aurelius berkata: takut akan perubahan;
senang,kata marcus aurelius: jangan buang waktu lagi untuk bertengkar tentang seperti apa seharusnya seorang pria baik. jadilah satu;
"jijik,""ini adalah tanda kesempurnaan karakter - menghabiskan setiap hari seolah-olah itu hari terakhirmu, tanpa kebingungan, kemalasan, atau pura-pura — marcus aurelius""";
"sedih,""marcus aurelius berkata: kata marcus aurelius: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam""";
"takut,""marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. demikian pesan sang filsuf""";
kaget,kata-kata bijak marcus aurelius: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam. demikian pesan sang filsuf.;
"kaget,""marcus aurelius berkata: peringatan marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — marcus aurelius, meditations""";
"senang,""kata-kata bijak marcus aurelius: jangan bertindak seolah-olah kamu akan hidup sepuluh ribu tahun. kematian menggantung di atasmu. selama kamu hidup, selama itu dalam kekuasaanmu, berbuatlah baik — marcus aurelius, meditations""";
jijik,itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan — marcus aurelius;
"sedih,""hiduplah dengan bijak: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya. demikian pesan sang filsuf.""";
"jijik,""kata-kata bijak marcus aurelius: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan""";
"senang,""lewati masa singkat ini dengan harmoni dengan alam, dan datanglah ke tempat peristirahatan terakhirmu dengan anggun, sama seperti zaitun yang matang bisa jatuh, memuji bumi yang memberinya makanan dan bersyukur kepada pohon yang memberinya pertumbuhan — filsuf stoa.. demikian pesan sang filsuf.""";
senang,kata marcus aurelius: jangan buang waktu lagi untuk bertengkar tentang seperti apa seharusnya seorang pria baik. demikian pesan sang filsuf.;
"jijik,""seperti kata marcus aurelius: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu""";
"netral,""tanggung jawab kepemimpinan adalah bekerja dengan cerdas dengan apa yang diberikan, dan jangan membuang waktu memimpikan dunia orang-orang yang sempurna dan pilihan yang sempurna. pesan marcus aurelius.""";
"cape,""marcus aurelius mengingatkan: lihatlah ke dalam dirimu";" ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat — marcus aurelius, meditations"""
cape,marcus aurelius mengingatkan: lihatlah ke dalam dirimu; ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat. demikian pesan sang filsuf
netral,seperti kata marcus aurelius: jangan malu untuk membutuhkan bantuan. kamu memiliki tugas untuk dipenuhi seperti seorang prajurit di tembok pertempuran. jadi apa jika kamu terluka dan tidak bisa naik tanpa bantuan prajurit lain;
"sedih,""seperti kata marcus aurelius: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"takut,""bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup sebuah pelajaran berharga. pesan marcus aurelius.""";
"marah,""apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu — marcus aurelius""";
"senang,""lewati masa singkat ini dengan harmoni dengan alam, dan datanglah ke tempat peristirahatan terakhirmu dengan anggun, sama seperti zaitun yang matang bisa jatuh, memuji bumi yang memberinya makanan dan bersyukur kepada pohon yang memberinya pertumbuhan. pesan marcus aurelius. — marcus aurelius, meditations""";
"kaget,""kata marcus aurelius: kata marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga""";
"cape,""seperti kata marcus aurelius: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan""";
"cape,""renungkan: [aku belajar] membaca dengan tekun";" tidak puas dengan pengetahuan yang ringan dan dangkal, dan tidak cepat setuju dengan hal-hal yang umum dibicarakan. demikian pesan sang filsuf"""
"sedih,""marcus aurelius berkata: marcus aurelius berkata: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya""";
netral,kata marcus aurelius: jiwa menjadi terwarnai oleh warna pikiranmu;
"senang,""marcus aurelius berkata: teruslah memikirkan perubahan elemen satu sama lain, karena pemikiran seperti itu membersihkan debu kehidupan duniawi. demikian pesan sang filsuf.""";
"netral,""renungkan: tanggung jawab kepemimpinan adalah bekerja dengan cerdas dengan apa yang diberikan, dan jangan membuang waktu memimpikan dunia orang-orang yang sempurna dan pilihan yang sempurna""";
"kaget,""seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga. itulah nasihat marcus aurelius.""";
"jijik,""dalam meditations, marcus aurelius menulis: ini adalah tanda kesempurnaan karakter - menghabiskan setiap hari seolah-olah itu hari terakhirmu, tanpa kebingungan, kemalasan, atau pura-pura — marcus aurelius""";
kaget,dapatkah proses penting terjadi tanpa sesuatu yang berubah. pesan marcus aurelius — marcus aurelius;
"senang,""hiduplah dengan bijak: apa pun yang dilakukan atau dikatakan seseorang, bagi saya, saya terikat pada kebaikan. sama seperti zamrud atau emas atau ungu mungkin selalu mengumumkan: 'apa pun yang dilakukan atau dikatakan seseorang, saya harus menjadi diri saya sendiri dan menunjukkan warna sejatiku.'""";
"kaget,""marcus aurelius berkata: marcus aurelius mengingatkan: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — marcus aurelius, meditations""";
"takut,""dalam meditations, marcus aurelius menulis: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
